Consecutivo;Global;Estado;Municipio;Trimestre;Año;Indice
1070;;Quintana Roo;Benito Juárez;1;2007;57,48
1071;;Quintana Roo;Solidaridad ;1;2007;57,04
1072;;San Luis Potosí;San Luis Potosí;1;2007;58,29
1073;;San Luis Potosí;Soledad de Graciano Sánchez ;1;2007;61,27
1074;;Sinaloa;Culiacán;1;2007;59,7
1075;;Sinaloa;Mazatlán ;1;2007;58,88
1076;;Sonora;Cajeme ;1;2007;59,75
1077;;Sonora;Hermosillo;1;2007;59,01
1078;;Tabasco;Centro;1;2007;59,06
1079;;Tabasco;Nacajuca ;1;2007;59,76
1080;;Tamaulipas;Matamoros ;1;2007;56,63
1081;;Tamaulipas;Reynosa;1;2007;57,94
1082;;Tlaxcala;Apizaco ;1;2007;58,2
1083;;Tlaxcala;Tlaxcala;1;2007;59,57
1084;;Veracruz;Coatzacoalcos ;1;2007;57,82
1085;;Veracruz;Veracruz;1;2007;60,6
1086;;Yucatán;Kanasín ;1;2007;57,11
1087;;Yucatán;Mérida;1;2007;52,31
1088;;Zacatecas;Guadalupe;1;2007;56,51
1089;;Zacatecas;Zacatecas ;1;2007;52,67
1090;Nacional;;;2;2007;57,57
1091;Nueva;;;2;2007;56,87
1092;Usada;;;2;2007;58,39
1093;Casa sola;;;2;2007;57,93
1094;Casa en condominio - depto.;;;2;2007;57,17
1095;Económica - Social;;;2;2007;63,64
1096;Media - Residencial;;;2;2007;54,12
1097;ZM Valle México;;;2;2007;47,87
1098;ZM Guadalajara;;;2;2007;64,47
1099;ZM Monterrey;;;2;2007;60,21
1100;ZM PueblaTlax;;;2;2007;59,86
1101;ZM Toluca;;;2;2007;56,91
1102;ZM Tijuana;;;2;2007;64,18
1103;ZM León;;;2;2007;62,19
1104;ZM Querétaro;;;2;2007;59,59
1105;;Aguascalientes;;2;2007;55,91
1106;;Baja California;;2;2007;63,06
1107;;Baja California Sur;;2;2007;62,7
1108;;Campeche;;2;2007;59,56
1109;;Coahuila;;2;2007;58,88
1110;;Colima;;2;2007;63,25
1111;;Chiapas;;2;2007;60,89
1112;;Chihuahua;;2;2007;59,51
1113;;Ciudad de México;;2;2007;43,29
1114;;Durango;;2;2007;57,9
1115;;Guanajuato;;2;2007;61,84
1116;;Guerrero;;2;2007;58,02
1117;;Hidalgo;;2;2007;60,13
1118;;Jalisco;;2;2007;64,28
1119;;México;;2;2007;56,32
1120;;Michoacán;;2;2007;62,92
1121;;Morelos;;2;2007;57,11
1122;;Nayarit;;2;2007;61,57
1123;;Nuevo León;;2;2007;60,21
1124;;Oaxaca;;2;2007;60,78
1125;;Puebla;;2;2007;59,81
1126;;Querétaro;;2;2007;59,54
1127;;Quintana Roo;;2;2007;59,22
1128;;San Luis Potosí;;2;2007;60,48
1129;;Sinaloa;;2;2007;61,15
1130;;Sonora;;2;2007;61,09
1131;;Tabasco;;2;2007;60,08
1132;;Tamaulipas;;2;2007;57,87
1133;;Tlaxcala;;2;2007;60,73
1134;;Veracruz;;2;2007;58,81
1135;;Yucatán;;2;2007;54,3
1136;;Zacatecas;;2;2007;56,89
1137;;Aguascalientes;Aguascalientes;2;2007;55,94
1138;;Aguascalientes;Jesús María ;2;2007;55,3
1139;;Baja California;Mexicali;2;2007;61,44
1140;;Baja California;Tijuana;2;2007;64,29
1141;;Baja California Sur;La Paz;2;2007;62,54
1142;;Baja California Sur;Los Cabos;2;2007;63,31
1143;;Campeche;Campeche;2;2007;60,08
1144;;Campeche;Carmen;2;2007;59,39
1145;;Coahuila;Saltillo;2;2007;58,13
1146;;Coahuila;Torreón;2;2007;59,18
1147;;Colima;Manzanillo;2;2007;63,36
1148;;Colima;Villa de Álvarez;2;2007;64,32
1149;;Chiapas;Tapachula;2;2007;61,41
1150;;Chiapas;Tuxtla Gutiérrez;2;2007;60,54
1151;;Chihuahua;Chihuahua;2;2007;58,99
1152;;Chihuahua;Juárez;2;2007;60,29
1153;;Ciudad de México;Gustavo A. Madero;2;2007;43,48
1154;;Ciudad de México;Iztapalapa;2;2007;45,27
1155;;Ciudad de México;Benito Juárez;2;2007;42,8
1156;;Ciudad de México;Cuauhtémoc;2;2007;42,14
1157;;Ciudad de México;Miguel Hidalgo;2;2007;41,88
1158;;Durango;Durango;2;2007;57,19
1159;;Durango;Gómez Palacio;2;2007;58,86
1160;;Guanajuato;Celaya;2;2007;61,97
1161;;Guanajuato;León;2;2007;62,24
1162;;Guerrero;Acapulco de Juárez;2;2007;57,8
1163;;Guerrero;Zihuatanejo de Azueta ;2;2007;58,93
1164;;Hidalgo;Mineral de la Reforma ;2;2007;60,51
1165;;Hidalgo;Tizayuca;2;2007;61,98
1166;;Jalisco;Guadalajara;2;2007;58,28
1167;;Jalisco;Tlajomulco de Zúñiga;2;2007;66,99
1168;;Jalisco;San Pedro Tlaquepaque ;2;2007;63,77
1169;;Jalisco;Zapopan;2;2007;62,88
1170;;México;Metepec;2;2007;53,81
1171;;México;Tecámac;2;2007;60,16
1172;;México;Toluca;2;2007;57,92
1173;;México;Zumpango ;2;2007;63,15
1174;;Michoacán;Morelia;2;2007;63,56
1175;;Michoacán;Uruapan ;2;2007;60,79
1176;;Morelos;Emiliano Zapata;2;2007;59,96
1177;;Morelos;Temixco ;2;2007;57,52
1178;;Nayarit;Tepic;2;2007;61,7
1179;;Nayarit;Bahía de Banderas ;2;2007;61,93
1180;;Nuevo León;Apodaca;2;2007;60,86
1181;;Nuevo León;García ;2;2007;62,97
1182;;Nuevo León;Juárez;2;2007;65,83
1183;;Nuevo León;Monterrey;2;2007;55,46
1184;;Oaxaca;San Juan Bautista Tuxtepec;2;2007;59,55
1185;;Oaxaca;Tlacolula de Matamoros ;2;2007;65,76
1186;;Puebla;Huejotzingo ;2;2007;64,64
1187;;Puebla;Puebla;2;2007;59,13
1188;;Querétaro;Corregidora;2;2007;57,83
1189;;Querétaro;El Marqués ;2;2007;61,28
1190;;Querétaro;Querétaro;2;2007;59,56
1191;;Quintana Roo;Benito Juárez;2;2007;59,6
1192;;Quintana Roo;Solidaridad ;2;2007;59,18
1193;;San Luis Potosí;San Luis Potosí;2;2007;59,96
1194;;San Luis Potosí;Soledad de Graciano Sánchez ;2;2007;62,87
1195;;Sinaloa;Culiacán;2;2007;61,36
1196;;Sinaloa;Mazatlán ;2;2007;60,46
1197;;Sonora;Cajeme ;2;2007;61,43
